epoch,step,test_excellent_pct,test_gob_pct,test_good_pct,test_unacceptable_pct,train_loss,val_excellent_pct,val_gob_pct,val_good_pct,val_hits,val_loss
5,959,,,,,0.10214685648679733,,,,,
5,969,,,,,0.10244841873645782,,,,,
5,979,,,,,0.10191495716571808,,,,,
5,989,,,,,0.10200716555118561,,,,,
5,999,,,,,0.10218936204910278,,,,,
5,1009,,,,,0.1024257019162178,,,,,
5,1013,,,,,,25.96685028076172,67.40331268310547,41.43646240234375,3.823204517364502,0.10206761956214905
6,1019,,,,,0.10272195190191269,,,,,
6,1029,,,,,0.1020878255367279,,,,,
6,1039,,,,,0.10238475352525711,,,,,
6,1049,,,,,0.10250721126794815,,,,,
6,1059,,,,,0.10224536061286926,,,,,
6,1069,,,,,0.10281446576118469,,,,,
6,1079,,,,,0.10254840552806854,,,,,
6,1089,,,,,0.10223009437322617,,,,,
6,1099,,,,,0.10229915380477905,,,,,
6,1109,,,,,0.10227815806865692,,,,,
6,1119,,,,,0.10258855670690536,,,,,
6,1129,,,,,0.10227127373218536,,,,,
6,1139,,,,,0.10212539881467819,,,,,
6,1149,,,,,0.10225541889667511,,,,,
6,1159,,,,,0.10222695767879486,,,,,
6,1169,,,,,0.10204830020666122,,,,,
6,1179,,,,,0.10220901668071747,,,,,
6,1182,,,,,,22.651933670043945,61.87845230102539,39.22652053833008,3.7292816638946533,0.10202573984861374
7,1189,,,,,0.10176977515220642,,,,,
7,1199,,,,,0.10207360982894897,,,,,
7,1209,,,,,0.1019083634018898,,,,,
7,1219,,,,,0.10227020829916,,,,,
7,1229,,,,,0.10228770971298218,,,,,
7,1239,,,,,0.10206487029790878,,,,,
7,1249,,,,,0.10193590074777603,,,,,
7,1259,,,,,0.10182679444551468,,,,,
7,1269,,,,,0.1018267497420311,,,,,
7,1279,,,,,0.10231942683458328,,,,,
7,1289,,,,,0.10226335376501083,,,,,
7,1299,,,,,0.1022806167602539,,,,,
7,1309,,,,,0.10170304030179977,,,,,
7,1319,,,,,0.10180935263633728,,,,,
7,1329,,,,,0.10173913091421127,,,,,
7,1339,,,,,0.10178039222955704,,,,,
7,1349,,,,,0.10223264992237091,,,,,
7,1351,,,,,,25.414363861083984,66.29833984375,40.88397979736328,3.7955801486968994,0.10191164910793304
8,1359,,,,,0.1022711917757988,,,,,
8,1369,,,,,0.10197723656892776,,,,,
8,1379,,,,,0.10228779911994934,,,,,
8,1389,,,,,0.10207906365394592,,,,,
8,1399,,,,,0.10168915241956711,,,,,
8,1409,,,,,0.10219758749008179,,,,,
8,1419,,,,,0.1021338626742363,,,,,
8,1429,,,,,0.1019594743847847,,,,,
8,1439,,,,,0.10222288221120834,,,,,
8,1449,,,,,0.10233563184738159,,,,,
8,1459,,,,,0.10207094252109528,,,,,
8,1469,,,,,0.10206288844347,,,,,
8,1479,,,,,0.10235538333654404,,,,,
8,1489,,,,,0.10200601071119308,,,,,
8,1499,,,,,0.1022723913192749,,,,,
8,1509,,,,,0.10201714932918549,,,,,
8,1519,,,,,0.1023581400513649,,,,,
8,1520,,,,,,24.861879348754883,64.64088439941406,39.77900695800781,3.7624309062957764,0.102063849568367
9,1529,,,,,0.10194631665945053,,,,,
9,1539,,,,,0.10195863991975784,,,,,
9,1549,,,,,0.102292500436306,,,,,
9,1559,,,,,0.10234622657299042,,,,,
9,1569,,,,,0.10205405950546265,,,,,
9,1579,,,,,0.10189763456583023,,,,,
9,1589,,,,,0.10220430046319962,,,,,
9,1599,,,,,0.10239635407924652,,,,,
9,1609,,,,,0.10198669135570526,,,,,
9,1619,,,,,0.10232957452535629,,,,,
9,1629,,,,,0.10193442553281784,,,,,
9,1639,,,,,0.10246504098176956,,,,,
9,1649,,,,,0.10245002061128616,,,,,
9,1659,,,,,0.10229034721851349,,,,,
9,1669,,,,,0.1019069030880928,,,,,
9,1679,,,,,0.10204024612903595,,,,,
9,1689,,,,,0.10180837661027908,,,,,
9,1689,,,,,,29.281768798828125,65.74585723876953,36.464088439941406,3.8397789001464844,0.101953886449337
10,1699,,,,,0.10209465026855469,,,,,
10,1709,,,,,0.10203483700752258,,,,,
10,1719,,,,,0.10198935866355896,,,,,
10,1729,,,,,0.1022309809923172,,,,,
10,1739,,,,,0.10147570818662643,,,,,
10,1749,,,,,0.10195552557706833,,,,,
10,1759,,,,,0.10224106907844543,,,,,
10,1769,,,,,0.10197032243013382,,,,,
10,1779,,,,,0.10257121920585632,,,,,
10,1789,,,,,0.10246142745018005,,,,,
10,1799,,,,,0.10210064053535461,,,,,
10,1809,,,,,0.1021040678024292,,,,,
10,1819,,,,,0.10218759626150131,,,,,
10,1829,,,,,0.10186807066202164,,,,,
10,1839,,,,,0.10186981409788132,,,,,
10,1849,,,,,0.1021798849105835,,,,,
10,1858,,,,,,24.30939292907715,66.29833984375,41.988948822021484,3.8397789001464844,0.1019618809223175
11,1859,,,,,0.10212783515453339,,,,,
11,1869,,,,,0.1021687462925911,,,,,
11,1879,,,,,0.10209840536117554,,,,,
11,1889,,,,,0.10181859135627747,,,,,
11,1899,,,,,0.10188072919845581,,,,,
11,1909,,,,,0.10198958218097687,,,,,
11,1919,,,,,0.10214828699827194,,,,,
11,1929,,,,,0.1021738350391388,,,,,
11,1939,,,,,0.10231722146272659,,,,,
11,1949,,,,,0.10206813365221024,,,,,
11,1959,,,,,0.1022200733423233,,,,,
11,1969,,,,,0.10226643085479736,,,,,
11,1979,,,,,0.10196651518344879,,,,,
11,1989,,,,,0.10219299793243408,,,,,
11,1999,,,,,0.10214520990848541,,,,,
11,2009,,,,,0.10222060233354568,,,,,
11,2019,,,,,0.10219263285398483,,,,,
11,2027,,,,,,20.994474411010742,62.430938720703125,41.43646240234375,3.7513811588287354,0.10198459029197693
12,2028,24.79452133178711,68.08219146728516,43.28767013549805,31.917808532714844,,,,,,
