epoch,step,test_excellent_pct,test_gob_pct,test_good_pct,test_unacceptable_pct,train_loss,val_excellent_pct,val_gob_pct,val_good_pct,val_hits,val_loss
0,9,,,,,0.1549985408782959,,,,,
0,19,,,,,0.13023221492767334,,,,,
0,29,,,,,0.10893446207046509,,,,,
0,39,,,,,0.10523767024278641,,,,,
0,49,,,,,0.10385970771312714,,,,,
0,59,,,,,0.10438556224107742,,,,,
0,69,,,,,0.10359895974397659,,,,,
0,79,,,,,0.10260848701000214,,,,,
0,89,,,,,0.10432851314544678,,,,,
0,99,,,,,0.10336504131555557,,,,,
0,109,,,,,0.10287023335695267,,,,,
0,119,,,,,0.10354768484830856,,,,,
0,129,,,,,0.10315824300050735,,,,,
0,139,,,,,0.10340999066829681,,,,,
0,149,,,,,0.10360296070575714,,,,,
0,159,,,,,0.1031733825802803,,,,,
0,168,,,,,,23.756906509399414,64.08839416503906,40.33149337768555,3.80110502243042,0.10215035080909729
1,169,,,,,0.1026570275425911,,,,,
1,179,,,,,0.10291732847690582,,,,,
1,189,,,,,0.1030045822262764,,,,,
1,199,,,,,0.10302656143903732,,,,,
1,209,,,,,0.10310065746307373,,,,,
1,219,,,,,0.10391751676797867,,,,,
1,229,,,,,0.10340141505002975,,,,,
1,239,,,,,0.10373438149690628,,,,,
1,249,,,,,0.10321208834648132,,,,,
1,259,,,,,0.1033892035484314,,,,,
1,269,,,,,0.10356228053569794,,,,,
1,279,,,,,0.10337325930595398,,,,,
1,289,,,,,0.10344336926937103,,,,,
1,299,,,,,0.10282144695520401,,,,,
1,309,,,,,0.1031050831079483,,,,,
1,319,,,,,0.10299596935510635,,,,,
1,329,,,,,0.10277240723371506,,,,,
1,337,,,,,,27.071823120117188,63.535911560058594,36.464088439941406,3.834254026412964,0.10221713036298752
2,339,,,,,0.10237931460142136,,,,,
2,349,,,,,0.10305526852607727,,,,,
2,359,,,,,0.1021861582994461,,,,,
2,369,,,,,0.1027439534664154,,,,,
2,379,,,,,0.10270233452320099,,,,,
2,389,,,,,0.10333648324012756,,,,,
2,399,,,,,0.1022585928440094,,,,,
2,409,,,,,0.10244829952716827,,,,,
2,419,,,,,0.10278022289276123,,,,,
2,429,,,,,0.10306423157453537,,,,,
2,439,,,,,0.10276592522859573,,,,,
2,449,,,,,0.10309009253978729,,,,,
2,459,,,,,0.10283809900283813,,,,,
2,469,,,,,0.10270608961582184,,,,,
2,479,,,,,0.10310636460781097,,,,,
2,489,,,,,0.10265731811523438,,,,,
2,499,,,,,0.1029105931520462,,,,,
2,506,,,,,,17.67955780029297,64.64088439941406,46.961326599121094,3.734806537628174,0.10213752090930939
3,509,,,,,0.10244016349315643,,,,,
3,519,,,,,0.10251349955797195,,,,,
3,529,,,,,0.10217029601335526,,,,,
3,539,,,,,0.10294244438409805,,,,,
3,549,,,,,0.10269242525100708,,,,,
3,559,,,,,0.10245669633150101,,,,,
3,569,,,,,0.10282968729734421,,,,,
3,579,,,,,0.10215679556131363,,,,,
3,589,,,,,0.10249260067939758,,,,,
3,599,,,,,0.10313618928194046,,,,,
3,609,,,,,0.10227277129888535,,,,,
3,619,,,,,0.10297740995883942,,,,,
3,629,,,,,0.1029416099190712,,,,,
3,639,,,,,0.10265680402517319,,,,,
3,649,,,,,0.10303977876901627,,,,,
3,659,,,,,0.10245999693870544,,,,,
3,669,,,,,0.10261577367782593,,,,,
3,675,,,,,,25.96685028076172,67.40331268310547,41.43646240234375,3.867403268814087,0.10194937884807587
4,679,,,,,0.10283935070037842,,,,,
4,689,,,,,0.10278051346540451,,,,,
4,699,,,,,0.1027999073266983,,,,,
4,709,,,,,0.1032513827085495,,,,,
4,719,,,,,0.10260091722011566,,,,,
4,729,,,,,0.10255718231201172,,,,,
4,739,,,,,0.10178277641534805,,,,,
4,749,,,,,0.10199643671512604,,,,,
4,759,,,,,0.10247282683849335,,,,,
4,769,,,,,0.10271888971328735,,,,,
4,779,,,,,0.10240812599658966,,,,,
4,789,,,,,0.10206642746925354,,,,,
4,799,,,,,0.10243768244981766,,,,,
4,809,,,,,0.10234963893890381,,,,,
4,819,,,,,0.10251357406377792,,,,,
