epoch,step,test_excellent_pct,test_gob_pct,test_good_pct,test_unacceptable_pct,train_loss,val_excellent_pct,val_gob_pct,val_good_pct,val_hits,val_loss
3,549,,,,,0.10260055214166641,,,,,
3,559,,,,,0.1018596962094307,,,,,
3,569,,,,,0.10243164747953415,,,,,
3,579,,,,,0.10206368565559387,,,,,
3,589,,,,,0.10242819041013718,,,,,
3,599,,,,,0.10195709764957428,,,,,
3,609,,,,,0.10227157175540924,,,,,
3,619,,,,,0.10224880278110504,,,,,
3,629,,,,,0.10201773047447205,,,,,
3,639,,,,,0.10206732153892517,,,,,
3,649,,,,,0.10237377136945724,,,,,
3,659,,,,,0.10243289917707443,,,,,
3,669,,,,,0.10175037384033203,,,,,
3,675,,,,,,24.30939292907715,67.40331268310547,43.09392166137695,3.7955801486968994,0.1019265204668045
4,679,,,,,0.10286985337734222,,,,,
4,689,,,,,0.10198068618774414,,,,,
4,699,,,,,0.10212388634681702,,,,,
4,709,,,,,0.10187240689992905,,,,,
4,719,,,,,0.10247987508773804,,,,,
4,729,,,,,0.10203190892934799,,,,,
4,739,,,,,0.10228299349546432,,,,,
4,749,,,,,0.10214996337890625,,,,,
4,759,,,,,0.10258577018976212,,,,,
4,769,,,,,0.10255280882120132,,,,,
4,779,,,,,0.10222742706537247,,,,,
4,789,,,,,0.10213390737771988,,,,,
4,799,,,,,0.10243528336286545,,,,,
4,809,,,,,0.10206136107444763,,,,,
4,819,,,,,0.10249001532793045,,,,,
4,829,,,,,0.1024307832121849,,,,,
4,839,,,,,0.10224682092666626,,,,,
4,844,,,,,,23.20442008972168,67.40331268310547,44.19889450073242,3.8618783950805664,0.10202018171548843
5,849,,,,,0.10216084867715836,,,,,
5,859,,,,,0.1023009866476059,,,,,
5,869,,,,,0.10219890624284744,,,,,
5,879,,,,,0.10200350731611252,,,,,
5,889,,,,,0.10206935554742813,,,,,
5,899,,,,,0.10188973695039749,,,,,
5,909,,,,,0.10246989130973816,,,,,
5,919,,,,,0.10269884020090103,,,,,
5,929,,,,,0.1018119752407074,,,,,
5,939,,,,,0.102101631462574,,,,,
5,949,,,,,0.10220964252948761,,,,,
5,959,,,,,0.10222556442022324,,,,,
5,969,,,,,0.1022464856505394,,,,,
5,979,,,,,0.10233714431524277,,,,,
5,989,,,,,0.10212092846632004,,,,,
5,999,,,,,0.10209400951862335,,,,,
5,1009,,,,,0.10246583819389343,,,,,
5,1013,,,,,,24.861879348754883,66.850830078125,41.988948822021484,3.812154769897461,0.10195326060056686
6,1019,,,,,0.10232032835483551,,,,,
6,1029,,,,,0.10207957774400711,,,,,
6,1039,,,,,0.10214288532733917,,,,,
6,1049,,,,,0.10216851532459259,,,,,
6,1059,,,,,0.10208778083324432,,,,,
6,1069,,,,,0.10246381163597107,,,,,
6,1079,,,,,0.10246916115283966,,,,,
6,1089,,,,,0.10163123905658722,,,,,
6,1099,,,,,0.10219109058380127,,,,,
6,1109,,,,,0.10211975127458572,,,,,
6,1119,,,,,0.10207571089267731,,,,,
6,1129,,,,,0.10205346345901489,,,,,
6,1139,,,,,0.1019304022192955,,,,,
6,1149,,,,,0.1024622842669487,,,,,
6,1159,,,,,0.10195144265890121,,,,,
6,1169,,,,,0.10225727409124374,,,,,
6,1179,,,,,0.10222907364368439,,,,,
6,1182,,,,,,39.22652053833008,72.92817687988281,33.701656341552734,4.077348232269287,0.10179829597473145
7,1189,,,,,0.1020408570766449,,,,,
7,1199,,,,,0.10216661542654037,,,,,
7,1209,,,,,0.10249539464712143,,,,,
7,1219,,,,,0.10243581235408783,,,,,
7,1229,,,,,0.102076455950737,,,,,
7,1239,,,,,0.10231913626194,,,,,
7,1249,,,,,0.10231717675924301,,,,,
7,1259,,,,,0.10224275290966034,,,,,
7,1269,,,,,0.10244664549827576,,,,,
7,1279,,,,,0.10198057442903519,,,,,
7,1289,,,,,0.10213485360145569,,,,,
7,1299,,,,,0.10192584991455078,,,,,
7,1309,,,,,0.10206713527441025,,,,,
7,1319,,,,,0.10249879956245422,,,,,
7,1329,,,,,0.1019323542714119,,,,,
7,1339,,,,,0.10204532742500305,,,,,
7,1349,,,,,0.10175224393606186,,,,,
7,1351,,,,,,28.176795959472656,60.77347946166992,32.596683502197266,3.7845304012298584,0.10198415815830231
8,1359,,,,,0.1023281067609787,,,,,
8,1369,,,,,0.10230904072523117,,,,,
8,1379,,,,,0.10205961018800735,,,,,
8,1389,,,,,0.10208244621753693,,,,,
8,1399,,,,,0.10190325975418091,,,,,
8,1409,,,,,0.10217918455600739,,,,,
8,1419,,,,,0.10201899707317352,,,,,
8,1429,,,,,0.10216008871793747,,,,,
8,1439,,,,,0.10204822570085526,,,,,
8,1449,,,,,0.1022435873746872,,,,,
8,1459,,,,,0.10214246064424515,,,,,
8,1469,,,,,0.10211938619613647,,,,,
8,1479,,,,,0.10225646197795868,,,,,
8,1489,,,,,0.10179700702428818,,,,,
8,1499,,,,,0.1020922064781189,,,,,
8,1509,,,,,0.10157832503318787,,,,,
8,1519,,,,,0.10227382183074951,,,,,
8,1520,,,,,,25.414363861083984,61.325965881347656,35.91160202026367,3.767955780029297,0.10188664495944977
9,1529,,,,,0.10210705548524857,,,,,
9,1539,,,,,0.10215204209089279,,,,,
9,1549,,,,,0.10168997943401337,,,,,
9,1559,,,,,0.10197465866804123,,,,,
9,1569,,,,,0.10226164013147354,,,,,
9,1579,,,,,0.10192595422267914,,,,,
9,1589,,,,,0.10204627364873886,,,,,
9,1599,,,,,0.1024152934551239,,,,,
9,1609,,,,,0.10226748883724213,,,,,
9,1619,,,,,0.10178814083337784,,,,,
9,1629,,,,,0.1023014560341835,,,,,
9,1639,,,,,0.10194922983646393,,,,,
9,1649,,,,,0.10256681591272354,,,,,
9,1659,,,,,0.10217015445232391,,,,,
9,1669,,,,,0.10199245810508728,,,,,
9,1679,,,,,0.10211212188005447,,,,,
9,1689,,,,,0.10195112973451614,,,,,
9,1689,,,,,,23.756906509399414,60.77347946166992,37.01657485961914,3.7624309062957764,0.10201003402471542
10,1699,,,,,0.102610282599926,,,,,
10,1709,,,,,0.10197971016168594,,,,,
10,1719,,,,,0.10185495018959045,,,,,
10,1729,,,,,0.10240846872329712,,,,,
10,1739,,,,,0.10135380923748016,,,,,
10,1749,,,,,0.10212776064872742,,,,,
10,1759,,,,,0.10229729115962982,,,,,
10,1769,,,,,0.1019657775759697,,,,,
10,1779,,,,,0.10221395641565323,,,,,
10,1789,,,,,0.10158227384090424,,,,,
10,1799,,,,,0.10193612426519394,,,,,
10,1809,,,,,0.10178085416555405,,,,,
10,1819,,,,,0.10201694816350937,,,,,
10,1829,,,,,0.10192165523767471,,,,,
10,1839,,,,,0.10256742686033249,,,,,
10,1849,,,,,0.10194270312786102,,,,,
10,1858,,,,,,17.67955780029297,62.430938720703125,44.751380920410156,3.70165753364563,0.10191904008388519
11,1859,,,,,0.10162888467311859,,,,,
11,1869,,,,,0.10209466516971588,,,,,
11,1879,,,,,0.10219909250736237,,,,,
11,1889,,,,,0.10216472297906876,,,,,
11,1899,,,,,0.1021716371178627,,,,,
11,1909,,,,,0.10206077247858047,,,,,
11,1919,,,,,0.10179044306278229,,,,,
11,1929,,,,,0.10240381211042404,,,,,
11,1939,,,,,0.10214201360940933,,,,,
11,1949,,,,,0.10197760164737701,,,,,
11,1959,,,,,0.10187018662691116,,,,,
11,1969,,,,,0.10188739001750946,,,,,
11,1979,,,,,0.10220906138420105,,,,,
11,1989,,,,,0.10197083652019501,,,,,
11,1999,,,,,0.10229992121458054,,,,,
11,2009,,,,,0.10220373421907425,,,,,
11,2019,,,,,0.10242676734924316,,,,,
11,2027,,,,,,20.44198989868164,59.66850662231445,39.22652053833008,3.679558038711548,0.10213788598775864
12,2029,,,,,0.10214313864707947,,,,,
12,2039,,,,,0.10153520852327347,,,,,
12,2049,,,,,0.1018267348408699,,,,,
12,2059,,,,,0.10224536061286926,,,,,
12,2069,,,,,0.10209193825721741,,,,,
12,2079,,,,,0.10227397084236145,,,,,
12,2089,,,,,0.10196837782859802,,,,,
12,2099,,,,,0.10196191817522049,,,,,
12,2109,,,,,0.1017245501279831,,,,,
12,2119,,,,,0.10207175463438034,,,,,
12,2129,,,,,0.10226579010486603,,,,,
12,2139,,,,,0.10210594534873962,,,,,
12,2149,,,,,0.10216832160949707,,,,,
12,2159,,,,,0.10181242227554321,,,,,
12,2169,,,,,0.10202053189277649,,,,,
12,2179,,,,,0.10236350446939468,,,,,
12,2189,,,,,0.10155928879976273,,,,,
12,2196,,,,,,19.337017059326172,55.80110549926758,36.464088439941406,3.646408796310425,0.10207711160182953
13,2199,,,,,0.10214074701070786,,,,,
13,2209,,,,,0.10201466828584671,,,,,
13,2219,,,,,0.10186725109815598,,,,,
13,2229,,,,,0.1020427867770195,,,,,
13,2239,,,,,0.10181857645511627,,,,,
13,2249,,,,,0.10196113586425781,,,,,
13,2259,,,,,0.1019929051399231,,,,,
13,2269,,,,,0.10183581709861755,,,,,
13,2279,,,,,0.1016901358962059,,,,,
13,2289,,,,,0.10192261636257172,,,,,
13,2299,,,,,0.10244527459144592,,,,,
13,2309,,,,,0.10193363577127457,,,,,
13,2319,,,,,0.10205498337745667,,,,,
13,2329,,,,,0.10183015465736389,,,,,
13,2339,,,,,0.10217127203941345,,,,,
13,2349,,,,,0.10211343318223953,,,,,
13,2359,,,,,0.10214059799909592,,,,,
13,2365,,,,,,24.861879348754883,61.87845230102539,37.01657485961914,3.767955780029297,0.1019618809223175
14,2369,,,,,0.10183223336935043,,,,,
14,2379,,,,,0.10206623375415802,,,,,
14,2389,,,,,0.10172027349472046,,,,,
14,2399,,,,,0.10204210877418518,,,,,
14,2409,,,,,0.10195710510015488,,,,,
14,2419,,,,,0.10226462781429291,,,,,
14,2429,,,,,0.10223796218633652,,,,,
14,2439,,,,,0.10181563347578049,,,,,
14,2449,,,,,0.10197832435369492,,,,,
14,2459,,,,,0.10199616104364395,,,,,
14,2469,,,,,0.10187295824289322,,,,,
14,2479,,,,,0.101897232234478,,,,,
14,2489,,,,,0.10200320929288864,,,,,
14,2499,,,,,0.10197879374027252,,,,,
14,2509,,,,,0.1020427867770195,,,,,
14,2519,,,,,0.1020798459649086,,,,,
14,2529,,,,,0.10214409232139587,,,,,
14,2534,,,,,,27.071823120117188,65.19336700439453,38.12154769897461,3.867403268814087,0.10181953758001328
15,2539,,,,,0.1017308160662651,,,,,
15,2549,,,,,0.10208021104335785,,,,,
15,2559,,,,,0.10221365839242935,,,,,
15,2569,,,,,0.10203016549348831,,,,,
15,2579,,,,,0.10186402499675751,,,,,
15,2589,,,,,0.10175218433141708,,,,,
15,2599,,,,,0.10196211189031601,,,,,
15,2609,,,,,0.10235898196697235,,,,,
15,2619,,,,,0.10154999047517776,,,,,
15,2629,,,,,0.10195566713809967,,,,,
15,2639,,,,,0.10184939950704575,,,,,
15,2649,,,,,0.10210967808961868,,,,,
15,2659,,,,,0.10188508033752441,,,,,
15,2669,,,,,0.1018085777759552,,,,,
15,2679,,,,,0.1018255427479744,,,,,
15,2689,,,,,0.10226549953222275,,,,,
15,2699,,,,,0.10201333463191986,,,,,
15,2703,,,,,,23.20442008972168,65.74585723876953,42.54143524169922,3.812154769897461,0.1019272580742836
16,2709,,,,,0.10156217217445374,,,,,
16,2719,,,,,0.10164862871170044,,,,,
16,2729,,,,,0.1019010841846466,,,,,
16,2739,,,,,0.10225555300712585,,,,,
16,2749,,,,,0.10216032713651657,,,,,
16,2759,,,,,0.10180443525314331,,,,,
16,2769,,,,,0.10233081132173538,,,,,
16,2779,,,,,0.10175138711929321,,,,,
16,2789,,,,,0.10166610032320023,,,,,
16,2799,,,,,0.10204219818115234,,,,,
16,2809,,,,,0.10206513851881027,,,,,
16,2819,,,,,0.10209457576274872,,,,,
16,2829,,,,,0.10191504657268524,,,,,
16,2839,,,,,0.10199107974767685,,,,,
16,2849,,,,,0.10182386636734009,,,,,
16,2859,,,,,0.10182047635316849,,,,,
16,2869,,,,,0.10163097083568573,,,,,
16,2872,,,,,,24.861879348754883,59.11602020263672,34.25414276123047,3.7071824073791504,0.10196556150913239
17,2873,24.383562088012695,66.4383544921875,42.05479431152344,33.5616455078125,,,,,,
